customer_id,customer_region,customer_segment
3991,West,Corporate
3992,West,Small Business
3993,South,Small Business
3994,South,Corporate
3995,South,Small Business
3996,East,Small Business
3997,East,Consumer
3998,West,Consumer
3999,South,Consumer
4000,West,Corporate
4001,Midwest,Small Business
4002,Midwest,Small Business
4003,South,Consumer
4004,South,Consumer
4005,Midwest,Corporate
4006,South,Small Business
4007,East,Corporate
4008,East,Small Business
4009,South,Corporate
4010,Midwest,Consumer
4011,West,Corporate
4012,South,Corporate
4013,South,Consumer
4014,West,Small Business
4015,South,Small Business
4016,West,Consumer
4017,Midwest,Corporate
4018,East,Corporate
4019,Midwest,Corporate
4020,East,Small Business
4021,West,Corporate
4022,East,Small Business
4023,Midwest,Corporate
4024,East,Consumer
4025,West,Consumer
4026,East,Small Business
4027,South,Small Business
4028,Midwest,Consumer
4029,South,Consumer
4030,West,Corporate
4031,East,Consumer
4032,South,Small Business
4033,South,Consumer
4034,East,Small Business
4035,East,Small Business
4036,Midwest,Corporate
4037,South,Corporate
4038,South,Corporate
4039,West,Corporate
4040,Midwest,Consumer
4041,West,Corporate
4042,South,Consumer
4043,West,Corporate
4044,South,Corporate
4045,South,Small Business
4046,West,Consumer
4047,West,Small Business
4048,East,Corporate
4049,East,Consumer
4050,East,Corporate
4051,South,Small Business
4052,West,Consumer
4053,Midwest,Small Business
4054,South,Corporate
4055,Midwest,Corporate
4056,West,Corporate
4057,South,Consumer
4058,Midwest,Small Business
4059,Midwest,Small Business
4060,East,Corporate
4061,East,Small Business
4062,East,Consumer
4063,South,Corporate
4064,West,Corporate
4065,West,Corporate
4066,East,Consumer
4067,East,Corporate
4068,East,Corporate
4069,Midwest,Corporate
4070,East,Corporate
4071,Midwest,Small Business
4072,West,Corporate
4073,South,Consumer
4074,South,Corporate
4075,South,Corporate
4076,South,Small Business
4077,Midwest,Corporate
4078,Midwest,Small Business
4079,East,Consumer
4080,Midwest,Small Business
4081,East,Corporate
4082,East,Consumer
4083,South,Corporate
4084,Midwest,Small Business
4085,Midwest,Consumer
4086,East,Consumer
4087,East,Small Business
4088,West,Small Business
4089,West,Consumer
4090,East,Consumer
4091,West,Small Business
4092,West,Corporate
4093,East,Consumer
4094,East,Small Business
4095,Midwest,Corporate
4096,East,Consumer
4097,East,Consumer
4098,South,Small Business
4099,Midwest,Corporate
4100,Midwest,Consumer
4101,Midwest,Corporate
4102,South,Corporate
4103,East,Consumer
4104,Midwest,Corporate
4105,Midwest,Consumer
4106,West,Corporate
4107,Midwest,Consumer
4108,East,Small Business
4109,East,Consumer
4110,West,Consumer
4111,Midwest,Consumer
4112,Midwest,Corporate
4113,Midwest,Small Business
4114,South,Corporate
4115,Midwest,Corporate
4116,East,Consumer
4117,East,Corporate
4118,South,Consumer
4119,South,Small Business
4120,Midwest,Corporate
4121,West,Corporate
4122,South,Corporate
4123,South,Consumer
4124,Midwest,Consumer
4125,Midwest,Corporate
4126,South,Corporate
4127,West,Small Business
4128,South,Small Business
4129,Midwest,Small Business
4130,Midwest,Small Business
4131,South,Small Business
4132,West,Consumer
4133,South,Small Business
4134,South,Small Business
4135,Midwest,Corporate
4136,West,Consumer
4137,East,Small Business
4138,West,Small Business
4139,South,Small Business
4140,South,Corporate
4141,South,Corporate
4142,West,Corporate
4143,Midwest,Small Business
4144,South,Corporate
4145,South,Small Business
4146,West,Consumer
4147,East,Small Business
4148,East,Corporate
4149,Midwest,Consumer
4150,Midwest,Small Business
4151,South,Consumer
4152,West,Consumer
4153,South,Consumer
4154,Midwest,Small Business
4155,West,Corporate
4156,West,Small Business
4157,Midwest,Corporate
4158,East,Small Business
4159,East,Small Business
4160,West,Small Business
4161,South,Corporate
4162,East,Small Business
4163,South,Consumer
4164,East,Small Business
4165,East,Consumer
4166,South,Corporate
4167,Midwest,Corporate
4168,East,Small Business
4169,East,Small Business
4170,South,Small Business
4171,Midwest,Consumer
4172,East,Corporate
4173,East,Consumer
4174,Midwest,Consumer
4175,East,Small Business
4176,Midwest,Small Business
4177,Midwest,Consumer
4178,South,Consumer
4179,West,Small Business
4180,Midwest,Small Business
4181,South,Consumer
4182,West,Small Business
4183,East,Small Business
4184,West,Consumer
4185,Midwest,Consumer
4186,Midwest,Corporate
4187,Midwest,Consumer
4188,Midwest,Small Business
4189,Midwest,Consumer
4190,South,Consumer
4191,Midwest,Consumer
4192,South,Corporate
4193,East,Corporate
4194,Midwest,Small Business
4195,Midwest,Corporate
4196,West,Consumer
4197,East,Corporate
4198,Midwest,Consumer
4199,Midwest,Corporate
4200,East,Corporate
4201,South,Corporate
4202,Midwest,Consumer
4203,West,Corporate
4204,Midwest,Consumer
4205,West,Consumer
4206,West,Small Business
4207,Midwest,Corporate
4208,Midwest,Small Business
4209,West,Small Business
4210,East,Consumer
4211,East,Corporate
4212,Midwest,Consumer
4213,South,Consumer
4214,East,Corporate
4215,Midwest,Consumer
4216,East,Corporate
4217,South,Corporate
4218,Midwest,Consumer
4219,South,Consumer
4220,Midwest,Small Business
4221,South,Consumer
4222,East,Corporate
4223,East,Small Business
4224,South,Corporate
4225,South,Small Business
4226,South,Consumer
4227,Midwest,Consumer
4228,East,Consumer
4229,Midwest,Corporate
4230,East,Small Business
4231,West,Corporate
4232,Midwest,Small Business
4233,East,Consumer
4234,East,Corporate
4235,Midwest,Consumer
4236,Midwest,Corporate
4237,East,Consumer
4238,Midwest,Corporate
4239,South,Corporate
4240,Midwest,Small Business
4241,Midwest,Consumer
4242,Midwest,Small Business
4243,East,Small Business
4244,South,Consumer
4245,West,Corporate
4246,West,Small Business
4247,South,Consumer
4248,South,Corporate
4249,South,Small Business
4250,East,Small Business
4251,West,Small Business
4252,South,Corporate
4253,East,Small Business
4254,West,Corporate
4255,Midwest,Small Business
4256,East,Consumer
4257,West,Small Business
4258,East,Consumer
4259,West,Consumer
4260,West,Consumer
4261,Midwest,Corporate
4262,East,Consumer
4263,South,Small Business
4264,Midwest,Corporate
4265,Midwest,Consumer
4266,West,Corporate
4267,South,Corporate
4268,East,Corporate
4269,South,Small Business
4270,South,Consumer
4271,South,Corporate
4272,South,Corporate
4273,South,Corporate
4274,West,Consumer
4275,West,Corporate
4276,Midwest,Corporate
4277,West,Small Business
4278,Midwest,Consumer
4279,Midwest,Small Business
4280,East,Consumer
4281,South,Consumer
4282,West,Consumer
4283,East,Small Business
4284,West,Small Business
4285,Midwest,Small Business
4286,West,Small Business
4287,South,Corporate
4288,Midwest,Corporate
4289,Midwest,Corporate
4290,East,Consumer
4291,South,Corporate
4292,Midwest,Consumer
4293,South,Small Business
4294,West,Consumer
4295,South,Consumer
4296,Midwest,Corporate
4297,East,Small Business
4298,Midwest,Small Business
4299,South,Corporate
4300,South,Small Business
4301,Midwest,Small Business
4302,South,Small Business
4303,West,Corporate
4304,Midwest,Small Business
4305,East,Consumer
4306,Midwest,Consumer
4307,West,Small Business
4308,West,Corporate
4309,West,Corporate
4310,West,Corporate
4311,West,Small Business
4312,East,Small Business
4313,South,Consumer
4314,West,Corporate
4315,West,Consumer
4316,Midwest,Consumer
4317,East,Corporate
4318,East,Small Business
4319,South,Small Business
4320,East,Consumer
4321,Midwest,Consumer
4322,Midwest,Consumer
4323,South,Consumer
4324,Midwest,Corporate
4325,West,Consumer
4326,West,Consumer
4327,Midwest,Small Business
4328,South,Small Business
4329,East,Small Business
4330,South,Corporate
4331,East,Corporate
4332,Midwest,Small Business
4333,Midwest,Small Business
4334,West,Consumer
4335,East,Consumer
4336,South,Corporate
4337,Midwest,Corporate
4338,South,Consumer
4339,West,Small Business
4340,East,Consumer
4341,East,Corporate
4342,Midwest,Corporate
4343,East,Consumer
4344,Midwest,Consumer
4345,West,Consumer
4346,East,Corporate
4347,Midwest,Small Business
4348,South,Consumer
4349,Midwest,Corporate
4350,East,Corporate
4351,West,Corporate
4352,East,Consumer
4353,East,Consumer
4354,Midwest,Small Business
4355,South,Corporate
4356,East,Consumer
4357,South,Corporate
4358,Midwest,Corporate
4359,South,Small Business
4360,Midwest,Consumer
4361,West,Consumer
4362,South,Corporate
4363,South,Corporate
4364,West,Small Business
4365,South,Small Business
4366,West,Small Business
4367,East,Small Business
4368,Midwest,Small Business
4369,West,Small Business
4370,South,Corporate
4371,West,Small Business
4372,South,Corporate
4373,East,Corporate
4374,West,Consumer
4375,East,Corporate
4376,Midwest,Corporate
4377,South,Small Business
4378,South,Corporate
4379,East,Small Business
4380,Midwest,Small Business
4381,West,Small Business
4382,West,Consumer
4383,South,Small Business
4384,East,Corporate
4385,East,Small Business
4386,West,Small Business
4387,Midwest,Small Business
4388,Midwest,Consumer
4389,West,Corporate
4390,West,Consumer
4391,East,Corporate
4392,Midwest,Consumer
4393,West,Corporate
4394,West,Consumer
4395,South,Small Business
4396,West,Consumer
4397,West,Consumer
4398,Midwest,Small Business
4399,East,Small Business
4400,Midwest,Corporate
4401,East,Corporate
4402,South,Corporate
4403,West,Consumer
4404,South,Corporate
4405,East,Consumer
4406,Midwest,Consumer
4407,Midwest,Corporate
4408,South,Corporate
4409,East,Consumer
4410,South,Small Business
4411,South,Small Business
4412,West,Consumer
4413,South,Corporate
4414,West,Consumer
4415,West,Consumer
4416,Midwest,Corporate
4417,West,Small Business
4418,West,Consumer
4419,Midwest,Small Business
4420,South,Small Business
4421,East,Corporate
4422,East,Consumer
4423,East,Consumer
4424,South,Small Business
4425,West,Small Business
4426,East,Corporate
4427,South,Small Business
4428,West,Corporate
4429,Midwest,Consumer
4430,East,Corporate
4431,West,Small Business
4432,East,Consumer
4433,East,Corporate
4434,East,Consumer
4435,West,Corporate
4436,South,Small Business
4437,West,Small Business
4438,East,Consumer
4439,West,Consumer
4440,Midwest,Consumer
4441,South,Corporate
4442,West,Small Business
4443,Midwest,Consumer
4444,South,Consumer
4445,Midwest,Consumer
4446,South,Corporate
4447,West,Consumer
4448,Midwest,Consumer
4449,East,Corporate
4450,Midwest,Corporate
4451,South,Consumer
4452,West,Consumer
4453,South,Corporate
4454,Midwest,Small Business
4455,Midwest,Corporate
4456,East,Small Business
4457,West,Consumer
4458,West,Consumer
4459,Midwest,Small Business
4460,West,Corporate
4461,East,Consumer
4462,South,Small Business
4463,West,Corporate
4464,Midwest,Small Business
4465,South,Corporate
4466,South,Corporate
4467,East,Corporate
4468,Midwest,Corporate
4469,West,Small Business
4470,Midwest,Small Business
4471,South,Small Business
4472,Midwest,Small Business
4473,West,Small Business
4474,West,Corporate
4475,East,Consumer
4476,West,Consumer
4477,West,Small Business
4478,Midwest,Small Business
4479,Midwest,Consumer
4480,South,Corporate
4481,East,Small Business
4482,Midwest,Corporate
4483,West,Consumer
4484,South,Consumer
4485,Midwest,Small Business
4486,East,Corporate
4487,East,Small Business
4488,South,Consumer
4489,South,Corporate
4490,South,Small Business
4491,South,Small Business
4492,South,Small Business
4493,West,Consumer
4494,West,Small Business
4495,Midwest,Corporate
4496,East,Small Business
4497,West,Consumer
4498,West,Small Business
4499,West,Consumer
4500,Midwest,Consumer
4501,South,Corporate
4502,Midwest,Corporate
4503,East,Small Business
4504,East,Consumer
4505,East,Consumer
4506,East,Corporate
4507,West,Corporate
4508,West,Small Business
4509,Midwest,Consumer
4510,South,Corporate
4511,East,Small Business
4512,Midwest,Consumer
4513,West,Consumer
4514,West,Corporate
4515,South,Small Business
4516,South,Corporate
4517,South,Small Business
4518,Midwest,Consumer
4519,West,Small Business
4520,West,Small Business
4521,South,Small Business
4522,East,Small Business
4523,South,Small Business
4524,Midwest,Corporate
4525,South,Small Business
4526,South,Small Business
4527,Midwest,Consumer
4528,South,Small Business
4529,West,Consumer
4530,East,Corporate
4531,South,Corporate
4532,Midwest,Small Business
4533,East,Corporate
4534,Midwest,Small Business
4535,East,Corporate
4536,East,Small Business
4537,South,Small Business
4538,West,Consumer
4539,South,Consumer
4540,Midwest,Consumer
4541,Midwest,Consumer
4542,East,Small Business
4543,East,Corporate
4544,West,Small Business
4545,South,Consumer
4546,Midwest,Consumer
4547,East,Corporate
4548,West,Consumer
4549,Midwest,Small Business
4550,East,Small Business
4551,Midwest,Small Business
4552,West,Small Business
4553,West,Small Business
4554,Midwest,Corporate
4555,South,Small Business
4556,Midwest,Consumer
4557,East,Consumer
4558,South,Consumer
4559,East,Consumer
4560,Midwest,Corporate
4561,South,Consumer
4562,East,Corporate
4563,Midwest,Consumer
4564,Midwest,Corporate
4565,South,Corporate
4566,Midwest,Corporate
4567,West,Consumer
4568,East,Corporate
4569,East,Small Business
4570,Midwest,Small Business
4571,Midwest,Consumer
4572,West,Small Business
4573,South,Small Business
4574,Midwest,Small Business
4575,Midwest,Consumer
4576,Midwest,Consumer
4577,Midwest,Small Business
4578,East,Consumer
4579,Midwest,Corporate
4580,East,Small Business
4581,Midwest,Consumer
4582,South,Consumer
4583,West,Small Business
4584,South,Consumer
4585,Midwest,Small Business
4586,Midwest,Consumer
4587,Midwest,Corporate
4588,South,Small Business
4589,Midwest,Corporate
4590,South,Small Business
4591,East,Consumer
4592,West,Corporate
4593,West,Consumer
4594,South,Small Business
4595,East,Small Business
4596,South,Small Business
4597,East,Small Business
4598,Midwest,Small Business
4599,East,Corporate
4600,East,Small Business
4601,East,Consumer
4602,West,Corporate
4603,East,Consumer
4604,Midwest,Small Business
4605,Midwest,Consumer
4606,Midwest,Corporate
4607,East,Corporate
4608,South,Corporate
4609,South,Consumer
4610,Midwest,Corporate
4611,West,Consumer
4612,South,Small Business
4613,East,Small Business
4614,South,Consumer
4615,Midwest,Corporate
4616,West,Consumer
4617,South,Consumer
4618,South,Consumer
4619,Midwest,Small Business
4620,West,Consumer
4621,West,Small Business
4622,Midwest,Consumer
4623,East,Small Business
4624,South,Consumer
4625,East,Consumer
4626,South,Corporate
4627,South,Corporate
4628,East,Consumer
4629,Midwest,Consumer
4630,Midwest,Consumer
4631,South,Consumer
4632,Midwest,Corporate
4633,South,Small Business
4634,Midwest,Consumer
4635,South,Corporate
4636,Midwest,Consumer
4637,West,Consumer
4638,East,Small Business
4639,West,Consumer
4640,East,Consumer
4641,East,Small Business
4642,South,Small Business
4643,East,Small Business
4644,West,Small Business
4645,West,Corporate
4646,Midwest,Corporate
4647,West,Corporate
4648,Midwest,Consumer
4649,East,Small Business
4650,West,Small Business
4651,East,Corporate
4652,West,Consumer
4653,West,Consumer
4654,Midwest,Consumer
4655,East,Corporate
4656,West,Consumer
4657,South,Consumer
4658,East,Consumer
4659,East,Small Business
4660,East,Corporate
4661,Midwest,Small Business
4662,South,Small Business
4663,East,Corporate
4664,West,Small Business
4665,West,Consumer
4666,Midwest,Consumer
4667,West,Consumer
4668,East,Consumer
4669,West,Corporate
4670,East,Small Business
4671,West,Small Business
4672,South,Consumer
4673,Midwest,Consumer
4674,Midwest,Small Business
4675,South,Corporate
4676,South,Small Business
4677,Midwest,Consumer
4678,South,Consumer
4679,East,Corporate
4680,West,Small Business
4681,Midwest,Corporate
4682,South,Corporate
4683,East,Consumer
4684,Midwest,Small Business
4685,South,Consumer
4686,Midwest,Small Business
4687,South,Consumer
4688,Midwest,Consumer
4689,East,Small Business
4690,East,Small Business
4691,West,Consumer
4692,Midwest,Small Business
4693,West,Consumer
4694,Midwest,Small Business
4695,South,Consumer
4696,South,Consumer
4697,West,Consumer
4698,Midwest,Corporate
4699,West,Small Business
4700,East,Consumer
4701,West,Corporate
4702,West,Consumer
4703,South,Corporate
4704,West,Consumer
4705,Midwest,Consumer
4706,South,Corporate
4707,West,Corporate
4708,East,Small Business
4709,West,Small Business
4710,West,Corporate
4711,West,Small Business
4712,South,Corporate
4713,Midwest,Small Business
4714,East,Consumer
4715,West,Small Business
4716,Midwest,Consumer
4717,Midwest,Consumer
4718,South,Small Business
4719,East,Corporate
4720,South,Consumer
4721,Midwest,Consumer
4722,Midwest,Small Business
4723,Midwest,Corporate
4724,South,Corporate
4725,East,Small Business
4726,West,Corporate
4727,South,Small Business
4728,Midwest,Small Business
4729,South,Small Business
4730,Midwest,Consumer
4731,West,Consumer
4732,West,Consumer
4733,East,Small Business
4734,Midwest,Consumer
4735,East,Consumer
4736,East,Consumer
4737,West,Small Business
4738,South,Small Business
4739,South,Small Business
4740,East,Consumer
4741,West,Corporate
4742,Midwest,Consumer
4743,South,Consumer
4744,East,Small Business
4745,South,Small Business
4746,South,Consumer
4747,Midwest,Consumer
4748,West,Corporate
4749,Midwest,Corporate
4750,West,Small Business
4751,South,Corporate
4752,East,Corporate
4753,Midwest,Small Business
4754,West,Corporate
4755,South,Consumer
4756,West,Corporate
4757,West,Small Business
4758,West,Consumer
4759,South,Corporate
4760,East,Consumer
4761,East,Consumer
4762,East,Corporate
4763,West,Corporate
4764,South,Small Business
4765,West,Small Business
4766,East,Consumer
4767,East,Small Business
4768,South,Consumer
4769,West,Consumer
4770,Midwest,Small Business
4771,Midwest,Small Business
4772,East,Small Business
4773,South,Corporate
4774,West,Consumer
4775,West,Consumer
4776,East,Consumer
4777,East,Small Business
4778,West,Small Business
4779,West,Small Business
4780,East,Small Business
4781,West,Small Business
4782,Midwest,Corporate
4783,East,Small Business
4784,West,Consumer
4785,East,Small Business
4786,South,Consumer
4787,East,Small Business
4788,East,Small Business
4789,South,Consumer
4790,Midwest,Consumer
4791,West,Consumer
4792,South,Consumer
4793,East,Corporate
4794,West,Consumer
4795,South,Small Business
4796,West,Small Business
4797,West,Corporate
4798,South,Consumer
4799,West,Small Business
4800,Midwest,Corporate
4801,South,Small Business
4802,Midwest,Corporate
4803,East,Corporate
4804,West,Consumer
4805,East,Corporate
4806,East,Small Business
4807,West,Small Business
4808,South,Consumer
4809,West,Consumer
4810,East,Corporate
4811,East,Consumer
4812,South,Small Business
4813,West,Small Business
4814,East,Consumer
4815,Midwest,Consumer
4816,East,Consumer
4817,East,Corporate
4818,South,Corporate
4819,Midwest,Small Business
4820,East,Corporate
4821,East,Corporate
4822,Midwest,Corporate
4823,West,Corporate
4824,West,Small Business
4825,East,Consumer
4826,East,Small Business
4827,West,Corporate
4828,South,Consumer
4829,Midwest,Consumer
4830,Midwest,Consumer
4831,South,Small Business
4832,South,Consumer
4833,South,Small Business
4834,South,Small Business
4835,South,Corporate
4836,South,Corporate
4837,Midwest,Consumer
4838,South,Consumer
4839,West,Corporate
4840,South,Small Business
4841,South,Small Business
4842,Midwest,Corporate
4843,Midwest,Small Business
4844,South,Corporate
4845,Midwest,Corporate
4846,East,Consumer
4847,Midwest,Consumer
4848,Midwest,Corporate
4849,Midwest,Consumer
4850,Midwest,Corporate
4851,West,Small Business
4852,West,Small Business
4853,West,Small Business
4854,South,Small Business
4855,South,Corporate
4856,East,Small Business
4857,West,Small Business
4858,South,Small Business
4859,Midwest,Small Business
4860,Midwest,Corporate
4861,West,Small Business
4862,East,Consumer
4863,East,Consumer
4864,Midwest,Consumer
4865,East,Consumer
4866,West,Consumer
4867,Midwest,Consumer
4868,South,Corporate
4869,South,Consumer
4870,East,Small Business
4871,Midwest,Consumer
4872,Midwest,Corporate
4873,South,Consumer
4874,Midwest,Small Business
4875,Midwest,Small Business
4876,Midwest,Corporate
4877,East,Corporate
4878,Midwest,Corporate
4879,West,Corporate
4880,East,Consumer
4881,Midwest,Consumer
4882,Midwest,Small Business
4883,West,Corporate
4884,East,Corporate
4885,South,Consumer
4886,South,Corporate
4887,East,Small Business
4888,Midwest,Small Business
4889,Midwest,Corporate
4890,South,Small Business
4891,South,Small Business
4892,South,Consumer
4893,West,Small Business
4894,South,Corporate
4895,West,Corporate
4896,East,Small Business
4897,Midwest,Corporate
4898,South,Consumer
4899,Midwest,Small Business
4900,Midwest,Small Business
4901,South,Small Business
4902,South,Corporate
4903,East,Corporate
4904,West,Small Business
4905,West,Corporate
4906,Midwest,Corporate
4907,South,Small Business
4908,East,Small Business
4909,East,Corporate
4910,East,Small Business
4911,East,Small Business
4912,East,Small Business
4913,West,Small Business
4914,West,Corporate
4915,West,Small Business
4916,South,Consumer
4917,Midwest,Small Business
4918,East,Consumer
4919,South,Small Business
4920,East,Consumer
4921,West,Consumer
4922,South,Small Business
4923,West,Small Business
4924,East,Small Business
4925,East,Consumer
4926,Midwest,Corporate
4927,East,Corporate
4928,West,Small Business
4929,East,Corporate
4930,Midwest,Corporate
4931,Midwest,Small Business
4932,West,Consumer
4933,South,Small Business
4934,East,Corporate
4935,Midwest,Consumer
4936,East,Corporate
4937,East,Consumer
4938,South,Corporate
4939,Midwest,Small Business
4940,East,Corporate
4941,Midwest,Corporate
4942,West,Consumer
4943,West,Corporate
4944,East,Small Business
4945,Midwest,Small Business
4946,East,Small Business
4947,Midwest,Consumer
4948,Midwest,Consumer
4949,South,Corporate
4950,South,Corporate
4951,South,Corporate
4952,East,Consumer
4953,South,Consumer
4954,South,Corporate
4955,West,Consumer
4956,Midwest,Consumer
4957,Midwest,Small Business
4958,South,Small Business
4959,Midwest,Corporate
4960,West,Corporate
4961,West,Small Business
4962,South,Consumer
4963,West,Corporate
4964,Midwest,Corporate
4965,East,Corporate
4966,Midwest,Consumer
4967,East,Small Business
4968,South,Corporate
4969,East,Small Business
4970,West,Small Business
4971,Midwest,Consumer
4972,East,Consumer
4973,Midwest,Consumer
4974,South,Consumer
4975,South,Consumer
4976,West,Consumer
4977,South,Corporate
4978,East,Small Business
4979,South,Consumer
4980,West,Corporate
4981,Midwest,Small Business
4982,Midwest,Consumer
4983,South,Consumer
4984,East,Corporate
4985,West,Small Business
4986,East,Consumer
4987,West,Small Business
4988,South,Corporate
4989,West,Consumer
4990,West,Small Business
4991,South,Corporate
4992,East,Corporate
4993,South,Consumer
4994,West,Small Business
4995,South,Consumer
4996,West,Consumer
4997,South,Small Business
4998,Midwest,Small Business
4999,Midwest,Small Business
5000,South,Corporate
5001,East,Corporate
5002,West,Small Business
5003,Midwest,Corporate
5004,East,Consumer
5005,West,Small Business
5006,Midwest,Consumer
5007,Midwest,Small Business
5008,South,Consumer
5009,West,Small Business
5010,East,Consumer
5011,East,Small Business
5012,East,Small Business
5013,West,Corporate
5014,East,Consumer
5015,East,Corporate
5016,East,Consumer
5017,South,Corporate
5018,South,Small Business
5019,West,Corporate
5020,West,Corporate
5021,East,Small Business
5022,South,Corporate
5023,Midwest,Small Business
5024,Midwest,Consumer
5025,East,Corporate
5026,East,Small Business
5027,South,Small Business
5028,South,Corporate
5029,South,Consumer
5030,West,Corporate
5031,West,Small Business
5032,East,Consumer
5033,West,Corporate
5034,South,Small Business
5035,South,Corporate
5036,West,Consumer
5037,Midwest,Consumer
5038,East,Consumer
5039,Midwest,Consumer
5040,East,Consumer
5041,Midwest,Corporate
5042,West,Consumer
5043,East,Consumer
5044,East,Small Business
5045,East,Consumer
5046,South,Small Business
5047,South,Small Business
5048,Midwest,Small Business
5049,West,Corporate
5050,South,Corporate
5051,East,Small Business
5052,South,Corporate
5053,West,Consumer
5054,South,Corporate
5055,East,Consumer
5056,Midwest,Consumer
5057,East,Corporate
5058,West,Corporate
5059,Midwest,Small Business
5060,South,Corporate
5061,South,Corporate
5062,South,Corporate
5063,Midwest,Consumer
5064,East,Consumer
5065,Midwest,Consumer
5066,Midwest,Small Business
5067,West,Small Business
5068,Midwest,Small Business
5069,South,Consumer
5070,East,Corporate
5071,East,Small Business
5072,East,Small Business
5073,South,Consumer
5074,South,Small Business
5075,South,Corporate
5076,South,Consumer
5077,South,Consumer
5078,Midwest,Corporate
5079,South,Corporate
5080,South,Corporate
5081,South,Small Business
5082,South,Corporate
5083,East,Consumer
5084,South,Corporate
5085,Midwest,Consumer
5086,Midwest,Consumer
5087,Midwest,Small Business
5088,West,Corporate
5089,East,Small Business
5090,South,Corporate
5091,West,Corporate
5092,South,Corporate
5093,West,Corporate
5094,West,Corporate
5095,Midwest,Consumer
5096,Midwest,Consumer
5097,West,Corporate
5098,Midwest,Consumer
5099,West,Small Business
5100,East,Small Business
5101,Midwest,Small Business
5102,Midwest,Corporate
5103,Midwest,Corporate
5104,East,Consumer
5105,West,Consumer
5106,South,Consumer
5107,Midwest,Small Business
5108,West,Small Business
5109,East,Small Business
5110,South,Small Business
5111,Midwest,Consumer
5112,East,Corporate
5113,East,Corporate
5114,South,Small Business
5115,West,Corporate
5116,Midwest,Corporate
5117,Midwest,Corporate
5118,West,Small Business
5119,West,Consumer
5120,West,Consumer
5121,South,Corporate
5122,South,Consumer
5123,Midwest,Consumer
5124,South,Small Business
5125,East,Small Business
5126,Midwest,Corporate
5127,South,Corporate
5128,West,Corporate
5129,East,Small Business
5130,West,Consumer
5131,Midwest,Small Business
5132,West,Small Business
5133,South,Consumer
5134,South,Consumer
5135,Midwest,Corporate
5136,West,Consumer
5137,Midwest,Consumer
5138,West,Consumer
5139,East,Consumer
5140,South,Corporate
5141,Midwest,Corporate
5142,East,Consumer
5143,East,Consumer
5144,Midwest,Corporate
5145,Midwest,Corporate
5146,East,Consumer
5147,West,Small Business
5148,East,Corporate
5149,Midwest,Corporate
5150,East,Corporate
5151,West,Consumer
5152,South,Consumer
5153,South,Corporate
5154,East,Consumer
5155,West,Consumer
5156,South,Corporate
5157,East,Consumer
5158,East,Small Business
5159,West,Consumer
5160,Midwest,Consumer
5161,East,Corporate
5162,Midwest,Corporate
5163,Midwest,Small Business
5164,South,Consumer
5165,Midwest,Small Business
5166,West,Small Business
5167,South,Corporate
5168,South,Consumer
5169,South,Corporate
5170,East,Small Business
5171,East,Small Business
5172,Midwest,Corporate
5173,South,Corporate
5174,South,Corporate
5175,West,Corporate
5176,Midwest,Corporate
5177,West,Small Business
5178,Midwest,Corporate
5179,Midwest,Consumer
5180,East,Small Business
5181,East,Small Business
5182,West,Consumer
5183,Midwest,Consumer
5184,South,Small Business
5185,East,Corporate
5186,South,Small Business
5187,West,Small Business
5188,East,Consumer
5189,East,Small Business
5190,Midwest,Corporate
5191,West,Consumer
5192,Midwest,Small Business
5193,East,Small Business
5194,West,Corporate
5195,East,Small Business
5196,West,Small Business
5197,East,Small Business
5198,South,Small Business
5199,South,Corporate
5200,Midwest,Small Business
5201,South,Small Business
5202,East,Small Business
5203,East,Consumer
5204,South,Corporate
5205,Midwest,Consumer
5206,South,Consumer
5207,West,Corporate
5208,West,Consumer
5209,West,Consumer
5210,South,Consumer
5211,South,Corporate
5212,South,Small Business
5213,West,Corporate
5214,Midwest,Corporate
5215,East,Corporate
5216,South,Consumer
5217,Midwest,Small Business
5218,East,Corporate
5219,East,Corporate
5220,East,Small Business
5221,Midwest,Small Business
5222,Midwest,Small Business
5223,West,Consumer
5224,Midwest,Small Business
5225,Midwest,Consumer
5226,Midwest,Corporate
5227,East,Consumer
5228,South,Small Business
5229,West,Consumer
5230,South,Small Business
5231,South,Consumer
5232,Midwest,Corporate
5233,West,Consumer
5234,South,Corporate
5235,South,Small Business
5236,West,Corporate
5237,Midwest,Small Business
5238,South,Small Business
5239,East,Corporate
5240,South,Corporate
5241,East,Consumer
5242,Midwest,Consumer
5243,South,Corporate
5244,West,Corporate
5245,West,Corporate
5246,South,Corporate
5247,Midwest,Small Business
5248,Midwest,Corporate
5249,West,Corporate
5250,South,Corporate
5251,Midwest,Corporate
5252,West,Small Business
5253,East,Consumer
5254,South,Consumer
5255,East,Consumer
5256,East,Consumer
5257,Midwest,Consumer
5258,Midwest,Small Business
5259,Midwest,Consumer
5260,South,Small Business
5261,East,Small Business
5262,South,Consumer
5263,Midwest,Consumer
5264,East,Consumer
5265,South,Corporate
5266,South,Small Business
5267,West,Consumer
5268,South,Corporate
5269,Midwest,Small Business
5270,South,Corporate
5271,East,Corporate
5272,South,Consumer
5273,West,Small Business
5274,East,Corporate
5275,East,Small Business
5276,West,Consumer
5277,Midwest,Small Business
5278,East,Corporate
5279,Midwest,Corporate
5280,East,Small Business
5281,East,Corporate
5282,Midwest,Corporate
5283,East,Corporate
5284,Midwest,Consumer
5285,West,Consumer
