order_id,customer_id,product_id,warehouse_id,order_date,quantity,order_priority,unit_price,supplier_id,sales_amount
137828,5878,39,4,2024-02-15,6,Medium,51.57,18,309.42
137829,499,104,1,2024-06-09,2,High,89.68,51,179.36
137830,3688,83,8,2024-12-12,1,High,296.31,56,296.31
137831,3263,200,4,2024-05-01,6,Low,146.51,48,879.06
137832,141,410,4,2024-05-30,9,Medium,421.06,64,3789.54
137833,1715,105,7,2024-02-07,2,Low,456.35,12,912.7
137834,2821,179,6,2024-06-29,7,Medium,234.98,29,1644.86
137835,2223,60,2,2024-07-09,7,Low,328.11,62,2296.77
137836,2468,256,4,2024-09-16,3,Medium,187.91,29,563.73
137837,676,338,12,2024-04-02,1,Low,194.7,74,194.7
137838,3506,206,2,2024-12-27,7,Medium,188.49,49,1319.43
137839,5560,210,12,2024-05-11,4,Low,401.71,37,1606.84
137840,3603,229,3,2024-06-22,1,Medium,359.54,54,359.54
137841,6676,348,11,2024-01-07,3,Medium,315.88,64,947.64
137842,918,122,11,2024-03-01,2,Medium,422.64,70,845.28
137843,1823,124,10,2024-09-13,1,Low,239.66,25,239.66
137844,6505,353,6,2024-08-08,2,High,78.24,10,156.48
137845,3823,390,11,2024-02-26,8,Low,297.25,75,2378.0
137846,6590,135,9,2024-01-13,3,Low,426.33,17,1278.99
137847,2604,188,1,2024-09-03,2,Low,84.43,5,168.86
137848,4804,445,4,2024-03-30,4,Critical,51.82,48,207.28
137849,1731,133,8,2024-05-31,1,Medium,386.8,16,386.8
137850,3429,91,4,2024-01-28,6,Medium,145.92,73,875.52
137851,5977,392,6,2024-06-28,8,Medium,309.61,67,2476.88
137852,4657,102,11,2024-11-21,2,Low,408.76,3,817.52
137853,5093,161,1,2024-01-27,6,Medium,76.82,15,460.92
137854,4155,441,10,2024-04-10,4,High,97.24,71,388.96
137855,7812,396,4,2024-08-31,8,Low,286.92,80,2295.36
137856,7029,357,7,2024-12-05,2,High,448.01,14,896.02
137857,5287,125,6,2024-03-25,1,Low,213.26,12,213.26
137858,3719,293,9,2024-04-02,1,Medium,66.27,6,66.27
137859,5063,143,11,2024-10-06,3,Low,312.88,48,938.64
137860,7089,273,3,2024-08-19,7,Medium,211.09,48,1477.63
137861,1625,37,5,2024-11-19,5,Medium,356.06,75,1780.3
137862,1807,435,7,2024-06-12,6,Medium,458.27,3,2749.62
137863,4359,490,12,2024-10-27,3,Low,429.29,15,1287.87
137864,1455,413,11,2024-09-04,4,Medium,436.25,12,1745.0
137865,7796,259,1,2024-05-17,6,Medium,184.49,25,1106.94
137866,6340,459,12,2024-05-28,4,Low,390.01,11,1560.04
137867,354,154,9,2024-04-18,8,Low,207.71,45,1661.68
137868,2934,104,11,2024-04-21,9,Medium,89.68,51,807.12
137869,941,121,9,2024-12-01,4,Medium,485.26,80,1941.04
137870,7788,301,3,2024-08-30,2,Medium,174.94,13,349.88
137871,3946,134,8,2024-06-29,3,Medium,472.94,71,1418.82
137872,7059,99,2,2024-08-26,7,Low,352.1,25,2464.7
137873,4143,216,4,2024-08-10,3,Low,145.67,63,437.01
137874,4849,243,7,2024-07-02,9,High,68.68,35,618.12
137875,5429,231,9,2024-03-18,7,Medium,260.72,57,1825.04
137876,230,226,4,2024-09-09,5,Medium,376.26,72,1881.3
137877,3483,438,1,2024-07-09,3,Low,319.81,15,959.43
137878,6021,472,7,2024-09-30,6,Low,210.28,80,1261.68
137879,4853,403,3,2024-07-25,9,Low,217.82,1,1960.38
137880,6460,13,11,2024-07-11,3,Medium,319.6,12,958.8
137881,4858,313,10,2024-10-14,1,High,180.95,31,180.95
137882,5197,235,9,2024-07-21,4,Medium,270.98,5,1083.92
137883,6206,329,10,2024-04-11,3,Medium,90.49,46,271.47
137884,7739,83,9,2024-07-26,9,Medium,296.31,56,2666.79
137885,238,243,2,2024-04-27,7,Low,68.68,35,480.76
137886,3773,224,12,2024-06-26,4,Low,190.77,4,763.08
137887,7736,341,7,2024-08-20,4,High,376.33,60,1505.32
137888,4174,224,8,2024-10-17,1,Medium,190.77,4,190.77
137889,2782,185,11,2024-06-22,9,Low,47.17,10,424.53
137890,2607,174,1,2024-09-20,7,Low,475.27,13,3326.89
137891,7088,268,5,2024-04-19,1,Medium,149.7,59,149.7
137892,6794,413,11,2024-10-21,1,High,436.25,12,436.25
137893,7584,97,8,2024-10-30,7,High,487.45,43,3412.15
137894,1985,321,10,2024-08-13,1,Low,42.58,31,42.58
137895,3096,305,2,2024-09-02,8,Medium,167.95,63,1343.6
137896,1053,127,1,2024-09-13,2,Medium,37.62,59,75.24
137897,7659,388,10,2024-11-27,9,Low,474.17,78,4267.53
137898,5255,461,4,2024-06-07,3,Critical,266.95,33,800.85
137899,351,215,1,2024-02-17,7,Medium,39.93,56,279.51
137900,913,28,5,2024-01-30,1,Medium,67.36,66,67.36
137901,4446,491,8,2024-04-12,9,Low,416.81,44,3751.29
137902,1305,50,11,2024-01-16,4,Critical,283.62,31,1134.48
137903,2524,268,8,2024-02-10,1,Low,149.7,59,149.7
137904,292,83,9,2024-09-11,7,Medium,296.31,56,2074.17
137905,1213,244,5,2024-07-31,6,Critical,446.36,50,2678.16
137906,7751,225,8,2024-10-06,5,Low,236.64,59,1183.2
137907,7587,18,10,2024-08-22,1,Low,378.66,9,378.66
137908,7032,226,5,2024-03-05,7,High,376.26,72,2633.82
137909,468,478,7,2024-12-21,6,High,118.77,32,712.62
137910,3278,363,11,2024-04-23,4,Medium,26.43,52,105.72
137911,5362,111,8,2024-01-11,2,High,467.04,17,934.08
137912,6450,367,12,2024-03-29,5,Medium,177.62,11,888.1
137913,5304,390,12,2024-03-20,2,Low,297.25,75,594.5
137914,2526,324,8,2024-08-08,3,Medium,422.5,77,1267.5
137915,3576,76,12,2024-10-01,4,Medium,281.39,59,1125.56
137916,3200,23,2,2024-08-21,8,Low,38.2,30,305.6
137917,6593,156,1,2024-01-19,7,High,24.1,37,168.7
137918,4326,203,12,2024-06-07,8,Medium,69.11,79,552.88
137919,1065,220,11,2024-09-24,3,Medium,112.58,77,337.74
137920,4889,40,12,2024-02-02,8,High,493.45,42,3947.6
137921,6818,98,8,2024-03-10,3,Medium,493.24,42,1479.72
137922,3464,304,9,2024-04-11,9,Low,495.08,42,4455.72
137923,4920,162,12,2024-10-24,7,High,17.13,4,119.91
137924,7508,213,7,2024-09-06,8,Medium,438.05,70,3504.4
137925,1694,484,8,2024-02-25,4,Critical,97.49,77,389.96
137926,4932,92,9,2024-11-04,4,Medium,102.18,73,408.72
137927,7189,190,10,2024-07-26,2,Medium,324.03,49,648.06
137928,2395,442,10,2024-10-24,1,High,480.92,17,480.92
137929,2058,162,10,2024-07-03,4,Low,17.13,4,68.52
137930,87,57,4,2024-10-18,9,High,37.59,45,338.31
137931,2593,233,3,2024-05-25,8,Low,62.51,3,500.08
137932,4043,29,4,2024-01-04,2,Low,80.07,25,160.14
137933,2921,346,10,2024-12-14,6,Medium,276.34,20,1658.04
137934,5459,205,3,2024-09-07,5,Medium,111.1,15,555.5
137935,6859,124,2,2024-08-19,1,Medium,239.66,25,239.66
137936,4,436,1,2024-02-26,1,Medium,187.57,20,187.57
137937,3095,354,4,2024-08-07,7,Critical,399.07,65,2793.49
137938,5317,467,11,2024-10-26,1,Medium,432.27,17,432.27
137939,5941,8,5,2024-04-15,1,High,54.73,69,54.73
137940,1522,349,8,2024-10-07,6,Low,67.28,17,403.68
137941,2949,107,7,2024-03-04,9,Medium,475.4,44,4278.6
137942,3858,360,11,2024-11-29,3,High,162.74,29,488.22
137943,6417,400,11,2024-01-06,9,High,84.74,57,762.66
137944,1978,92,6,2024-10-30,5,Low,102.18,73,510.9
137945,1475,158,6,2024-03-28,5,High,313.95,40,1569.75
137946,1131,343,11,2024-08-15,4,Medium,123.78,37,495.12
137947,881,349,5,2024-03-21,3,Medium,67.28,17,201.84
137948,1402,84,11,2024-01-28,2,Medium,451.57,33,903.14
137949,7368,337,4,2024-12-20,6,Medium,225.18,71,1351.08
137950,1976,410,8,2024-09-11,1,Low,421.06,64,421.06
137951,5032,441,8,2024-07-31,8,Low,97.24,71,777.92
137952,5975,495,11,2024-06-17,9,Low,153.64,67,1382.76
137953,1751,39,10,2024-08-31,6,Low,51.57,18,309.42
137954,2,33,11,2024-03-11,6,High,51.21,26,307.26
137955,1145,334,3,2024-09-13,4,Medium,439.83,35,1759.32
137956,1639,287,8,2024-08-25,1,High,387.05,67,387.05
137957,149,208,5,2024-10-17,9,High,348.29,12,3134.61
137958,7092,277,1,2024-02-04,1,High,485.04,60,485.04
137959,4248,483,8,2024-07-08,7,High,401.96,33,2813.72
137960,7733,178,7,2024-07-11,5,Low,136.54,46,682.7
137961,7846,384,7,2024-09-14,9,Low,455.14,75,4096.26
137962,6036,467,5,2024-11-10,9,Low,432.27,17,3890.43
137963,2354,390,5,2024-02-11,3,Medium,297.25,75,891.75
137964,2044,188,7,2024-08-14,4,Critical,84.43,5,337.72
137965,1703,215,11,2024-06-08,6,Medium,39.93,56,239.58
137966,5948,346,9,2024-05-23,8,Critical,276.34,20,2210.72
137967,2930,201,10,2024-12-30,9,Medium,96.74,65,870.66
137968,4571,397,1,2024-04-30,3,Medium,351.36,59,1054.08
137969,1388,314,8,2024-10-31,9,High,465.47,23,4189.23
137970,4903,172,11,2024-06-29,8,Low,314.82,30,2518.56
137971,5191,207,10,2024-11-17,3,Low,256.67,68,770.01
137972,1664,288,9,2024-02-06,1,Low,101.65,56,101.65
137973,2081,59,7,2024-03-16,4,Low,67.59,26,270.36
137974,5277,359,2,2024-11-17,8,Medium,84.32,47,674.56
137975,5450,236,12,2024-08-03,9,Medium,128.81,5,1159.29
137976,6922,81,5,2024-05-09,5,High,232.73,22,1163.65
137977,7884,429,11,2024-05-09,9,Low,120.06,3,1080.54
137978,5827,439,4,2024-11-17,5,Low,16.42,25,82.1
137979,7555,477,7,2024-09-27,2,Low,23.28,40,46.56
137980,1997,177,3,2024-08-21,5,Medium,251.14,39,1255.7
137981,3693,317,8,2024-04-24,6,Medium,70.91,32,425.46
137982,3231,40,5,2024-06-21,7,Medium,493.45,42,3454.15
137983,6939,82,6,2024-12-06,5,Low,317.5,69,1587.5
137984,5659,162,4,2024-12-01,1,Medium,17.13,4,17.13
137985,1251,113,7,2024-09-08,6,Medium,32.16,57,192.96
137986,7420,89,9,2024-06-05,1,Low,233.27,26,233.27
137987,4463,12,4,2024-06-09,6,Low,290.98,67,1745.88
137988,5897,493,6,2024-03-28,5,Low,337.36,75,1686.8
137989,2037,399,6,2024-09-08,8,Low,356.55,19,2852.4
137990,6406,363,1,2024-12-04,9,Low,26.43,52,237.87
137991,6790,472,9,2024-09-17,1,Low,210.28,80,210.28
137992,6120,265,11,2024-09-15,4,Medium,130.52,25,522.08
137993,538,232,2,2024-12-13,8,Low,270.74,41,2165.92
137994,7211,404,10,2024-03-30,3,Critical,370.86,58,1112.58
137995,1555,89,1,2024-05-18,2,Medium,233.27,26,466.54
137996,6160,367,5,2024-09-23,8,Low,177.62,11,1420.96
137997,2153,216,2,2024-01-07,6,Low,145.67,63,874.02
137998,791,49,10,2024-12-11,3,High,390.8,57,1172.4
137999,5323,474,5,2024-11-19,6,Low,86.51,20,519.06
138000,6864,270,11,2024-10-01,7,Medium,449.42,38,3145.94
138001,1949,389,1,2024-10-16,3,Medium,85.14,22,255.42
138002,5798,382,7,2024-05-17,3,Medium,179.39,29,538.17
138003,5179,304,4,2024-05-09,4,Medium,495.08,42,1980.32
138004,5105,313,8,2024-04-17,7,High,180.95,31,1266.65
138005,4144,349,12,2024-06-11,8,High,67.28,17,538.24
138006,4756,60,8,2024-10-14,1,Low,328.11,62,328.11
138007,7445,456,7,2024-09-10,4,High,241.31,64,965.24
138008,1436,337,1,2024-09-27,5,Medium,225.18,71,1125.9
138009,3250,246,3,2024-01-12,3,High,342.76,17,1028.28
138010,2849,299,6,2024-07-09,8,Medium,270.97,48,2167.76
138011,114,214,12,2024-04-20,9,Medium,461.23,39,4151.07
138012,2344,82,6,2024-11-28,3,Low,317.5,69,952.5
138013,7898,347,6,2024-10-25,4,Medium,454.17,68,1816.68
138014,4534,64,2,2024-07-18,5,High,193.69,54,968.45
138015,6410,258,8,2024-08-18,8,Low,289.68,67,2317.44
138016,162,257,3,2024-12-06,2,Medium,326.5,9,653.0
138017,3913,118,5,2024-01-27,4,High,83.7,80,334.8
138018,504,320,9,2024-07-01,3,Medium,98.8,39,296.4
138019,5156,489,12,2024-07-27,5,Medium,363.91,46,1819.55
138020,2635,328,7,2024-07-21,6,High,90.19,13,541.14
138021,2506,341,9,2024-07-18,3,Medium,376.33,60,1128.99
138022,5102,24,4,2024-05-02,5,Medium,279.27,59,1396.35
138023,5767,386,1,2024-10-14,5,Critical,206.42,2,1032.1
138024,1395,236,10,2024-09-22,2,Medium,128.81,5,257.62
138025,1510,315,3,2024-04-01,7,High,417.0,42,2919.0
138026,2320,102,11,2024-05-11,5,High,408.76,3,2043.8
138027,3251,476,5,2024-08-29,6,Medium,332.87,74,1997.22
138028,6106,418,10,2024-05-01,3,Medium,174.25,72,522.75
138029,480,312,1,2024-10-21,5,Medium,211.8,58,1059.0
138030,5053,460,7,2024-06-19,2,High,232.11,45,464.22
138031,4255,370,1,2024-01-18,8,Medium,424.76,79,3398.08
138032,755,5,8,2024-02-01,2,Medium,200.71,2,401.42
138033,4000,109,7,2024-07-15,7,High,310.57,49,2173.99
138034,1837,380,2,2024-06-04,5,Medium,275.93,39,1379.65
138035,204,183,12,2024-10-21,8,Low,320.37,16,2562.96
138036,2843,119,11,2024-11-28,6,High,301.12,8,1806.72
138037,3350,292,7,2024-08-01,5,Low,128.78,33,643.9
138038,3215,328,11,2024-06-03,3,Low,90.19,13,270.57
138039,3592,350,11,2024-02-22,1,Medium,470.52,12,470.52
138040,4608,183,6,2024-09-21,3,Medium,320.37,16,961.11
138041,6084,138,7,2024-11-02,1,Medium,73.29,7,73.29
138042,4212,85,1,2024-05-19,2,Medium,32.27,36,64.54
138043,392,174,7,2024-09-24,1,Medium,475.27,13,475.27
138044,3415,52,9,2024-04-08,3,Medium,454.11,40,1362.33
138045,3445,446,8,2024-04-29,4,Medium,498.47,60,1993.88
138046,7952,226,7,2024-10-12,9,Low,376.26,72,3386.34
138047,6832,226,2,2024-06-03,8,Low,376.26,72,3010.08
138048,7074,132,12,2024-10-25,9,Medium,282.16,10,2539.44
138049,2774,184,7,2024-12-17,7,Low,127.67,56,893.69
138050,2417,267,11,2024-11-09,3,Low,101.42,11,304.26
138051,1239,470,2,2024-08-17,4,Medium,142.66,32,570.64
138052,5631,105,4,2024-08-19,7,High,456.35,12,3194.45
138053,6713,178,1,2024-01-06,9,Medium,136.54,46,1228.86
138054,2949,189,3,2024-09-01,6,Medium,78.03,65,468.18
138055,741,151,5,2024-05-08,3,High,280.43,31,841.29
138056,3884,382,6,2024-10-25,8,Medium,179.39,29,1435.12
138057,6471,113,3,2024-01-21,1,Medium,32.16,57,32.16
138058,4133,482,3,2024-07-22,9,High,61.01,30,549.09
138059,5082,286,10,2024-01-12,5,Low,147.19,58,735.95
138060,6524,123,6,2024-08-16,2,Low,420.78,72,841.56
138061,2844,473,9,2024-06-22,3,High,22.44,54,67.32
138062,1536,88,2,2024-06-27,1,Low,446.23,73,446.23
138063,7492,25,2,2024-12-01,7,Low,226.35,14,1584.45
138064,369,30,7,2024-05-16,7,Low,383.14,73,2681.98
138065,2272,167,4,2024-09-14,8,Low,453.04,42,3624.32
138066,1958,492,12,2024-06-05,3,Low,204.62,49,613.86
138067,4910,464,1,2024-11-12,1,Low,284.22,11,284.22
138068,5833,74,6,2024-02-04,6,Medium,496.55,11,2979.3
138069,5220,479,9,2024-03-26,4,Medium,123.23,2,492.92
138070,7962,380,12,2024-05-12,9,Medium,275.93,39,2483.37
138071,1099,395,12,2024-02-19,1,Medium,466.74,47,466.74
138072,2772,73,10,2024-11-06,1,Low,268.57,40,268.57
138073,7605,420,12,2024-10-26,4,Low,12.27,46,49.08
138074,6847,112,6,2024-03-09,2,Medium,434.37,74,868.74
138075,1392,211,11,2024-09-19,7,Medium,317.67,61,2223.69
138076,6207,180,6,2024-07-15,8,Medium,490.22,62,3921.76
138077,1648,5,4,2024-05-08,3,Medium,200.71,2,602.13
138078,2032,332,11,2024-07-29,1,High,266.3,60,266.3
138079,1679,202,1,2024-07-19,8,High,53.46,53,427.68
138080,2147,256,7,2024-06-15,3,High,187.91,29,563.73
138081,2825,142,4,2024-11-03,6,Medium,339.13,9,2034.78
138082,3297,404,12,2024-12-04,4,High,370.86,58,1483.44
138083,4171,20,9,2024-04-20,5,Medium,396.91,44,1984.55
138084,5910,428,4,2024-07-24,1,Medium,231.59,71,231.59
138085,3782,100,11,2024-10-18,8,Critical,272.69,39,2181.52
138086,2232,500,9,2024-06-02,5,High,23.0,32,115.0
138087,3365,281,1,2024-04-20,6,Medium,93.73,69,562.38
138088,3129,169,10,2024-09-23,8,High,261.85,55,2094.8
138089,1273,366,4,2024-06-19,5,Low,439.62,29,2198.1
138090,1980,383,2,2024-10-10,6,Low,98.98,29,593.88
138091,3698,325,11,2024-02-09,6,Critical,78.49,12,470.94
138092,6613,233,6,2024-08-22,7,Medium,62.51,3,437.57
138093,2188,91,11,2024-01-11,1,Medium,145.92,73,145.92
138094,6023,258,9,2024-09-24,5,Low,289.68,67,1448.4
138095,6082,396,2,2024-12-12,6,Medium,286.92,80,1721.52
138096,2407,28,12,2024-11-27,3,High,67.36,66,202.08
138097,1577,44,11,2024-02-02,9,Medium,474.15,17,4267.35
138098,3480,141,2,2024-01-05,9,Low,122.03,7,1098.27
138099,3546,85,1,2024-10-03,7,High,32.27,36,225.89
138100,7833,299,9,2024-01-30,4,High,270.97,48,1083.88
138101,1470,311,1,2024-03-14,5,Low,241.07,45,1205.35
138102,980,392,2,2024-01-01,5,Medium,309.61,67,1548.05
138103,1256,380,5,2024-01-29,7,Medium,275.93,39,1931.51
138104,3689,320,12,2024-11-22,4,High,98.8,39,395.2
138105,1642,373,7,2024-02-20,8,Critical,400.67,75,3205.36
138106,300,268,9,2024-12-18,3,Medium,149.7,59,449.1
138107,7810,297,1,2024-07-11,2,Low,85.64,59,171.28
138108,4522,44,8,2024-08-10,9,Low,474.15,17,4267.35
138109,3043,11,12,2024-02-17,1,Medium,475.8,2,475.8
138110,6305,275,1,2024-09-15,5,Low,64.9,70,324.5
138111,401,381,9,2024-08-10,5,Medium,133.38,15,666.9
138112,5498,316,10,2024-07-12,7,High,482.86,10,3380.02
138113,6079,200,2,2024-04-13,3,Medium,146.51,48,439.53
138114,6038,411,3,2024-09-30,6,Critical,71.08,25,426.48
138115,1281,199,10,2024-08-03,6,High,92.78,25,556.68
138116,4837,469,4,2024-08-11,6,Medium,192.92,46,1157.52
138117,862,121,3,2024-12-09,7,High,485.26,80,3396.82
138118,4590,411,2,2024-07-19,5,Low,71.08,25,355.4
138119,6633,14,5,2024-05-19,6,Medium,229.74,20,1378.44
138120,5302,480,2,2024-10-09,7,Low,339.23,33,2374.61
138121,2574,477,2,2024-07-05,6,High,23.28,40,139.68
138122,7268,408,8,2024-11-20,3,Critical,65.49,61,196.47
138123,2785,64,2,2024-06-11,6,Low,193.69,54,1162.14
138124,6502,220,8,2024-06-02,2,Low,112.58,77,225.16
138125,7399,152,8,2024-01-10,2,Medium,284.86,24,569.72
138126,6709,246,1,2024-09-08,6,Medium,342.76,17,2056.56
138127,7174,386,5,2024-11-03,6,Low,206.42,2,1238.52
138128,4186,436,11,2024-01-03,2,Medium,187.57,20,375.14
138129,4160,95,9,2024-05-28,2,Medium,295.99,1,591.98
138130,1112,268,8,2024-06-10,1,Low,149.7,59,149.7
138131,1057,193,11,2024-02-23,7,High,449.43,14,3146.01
138132,1096,444,10,2024-10-08,5,Medium,213.17,38,1065.85
138133,5676,58,9,2024-01-10,8,Low,68.22,17,545.76
138134,2301,469,3,2024-12-29,4,Low,192.92,46,771.68
138135,6251,477,2,2024-05-27,3,Low,23.28,40,69.84
138136,7970,94,1,2024-07-01,6,High,183.14,17,1098.84
138137,7074,298,11,2024-12-09,2,Medium,245.76,59,491.52
138138,3992,1,8,2024-12-28,4,Critical,257.57,19,1030.28
138139,514,406,8,2024-12-01,4,Medium,463.53,15,1854.12
138140,4232,362,8,2024-02-16,6,Low,374.53,36,2247.18
138141,2677,328,3,2024-08-16,8,Medium,90.19,13,721.52
138142,6553,397,1,2024-06-25,3,Low,351.36,59,1054.08
138143,121,206,9,2024-12-19,5,High,188.49,49,942.45
138144,1502,490,7,2024-04-16,3,High,429.29,15,1287.87
138145,2848,193,6,2024-03-02,2,Low,449.43,14,898.86
138146,4920,224,7,2024-05-15,4,Medium,190.77,4,763.08
138147,1118,38,6,2024-05-20,2,Medium,49.86,70,99.72
138148,505,448,11,2024-10-07,3,Low,301.74,2,905.22
138149,6151,332,4,2024-02-14,7,Medium,266.3,60,1864.1
138150,2992,308,2,2024-02-18,8,Low,343.94,60,2751.52
138151,1624,495,11,2024-10-24,9,Medium,153.64,67,1382.76
138152,7862,493,1,2024-10-10,8,Low,337.36,75,2698.88
138153,2239,111,11,2024-11-12,8,Low,467.04,17,3736.32
138154,6601,252,9,2024-06-15,2,Medium,375.27,14,750.54
138155,5840,336,2,2024-08-15,3,Low,410.13,30,1230.39
138156,2434,472,6,2024-06-14,9,Low,210.28,80,1892.52
138157,803,492,8,2024-01-10,4,Medium,204.62,49,818.48
138158,7010,84,7,2024-03-20,9,High,451.57,33,4064.13
138159,7167,491,9,2024-11-03,3,Medium,416.81,44,1250.43
138160,4374,364,9,2024-07-23,6,Low,289.25,76,1735.5
138161,1472,160,4,2024-01-13,7,High,114.35,39,800.45
138162,827,155,9,2024-06-01,3,Medium,75.67,3,227.01
138163,5041,98,12,2024-04-14,5,Low,493.24,42,2466.2
138164,6196,189,10,2024-09-29,3,High,78.03,65,234.09
138165,1429,86,2,2024-09-18,7,Medium,147.67,20,1033.69
138166,2444,62,1,2024-05-28,9,High,295.85,64,2662.65
138167,4875,259,12,2024-09-12,6,High,184.49,25,1106.94
138168,7924,81,6,2024-10-03,8,Medium,232.73,22,1861.84
138169,6838,382,4,2024-11-27,2,Low,179.39,29,358.78
138170,4307,462,4,2024-11-23,7,High,225.97,41,1581.79
138171,4986,347,10,2024-12-22,5,High,454.17,68,2270.85
138172,3782,359,10,2024-07-29,4,Critical,84.32,47,337.28
138173,2026,468,11,2024-03-22,4,Low,473.6,76,1894.4
138174,2318,366,1,2024-01-20,4,Medium,439.62,29,1758.48
138175,6689,95,6,2024-07-22,6,High,295.99,1,1775.94
138176,1007,489,3,2024-05-12,6,Critical,363.91,46,2183.46
138177,1638,287,7,2024-05-30,8,Medium,387.05,67,3096.4
138178,845,221,1,2024-04-16,9,Low,191.53,25,1723.77
138179,5112,192,8,2024-07-30,4,High,179.38,45,717.52
138180,7450,170,9,2024-05-16,6,High,393.99,42,2363.94
138181,4494,58,4,2024-12-08,7,High,68.22,17,477.54
138182,7917,43,5,2024-08-17,9,Low,408.27,34,3674.43
138183,3288,160,8,2024-05-07,4,Low,114.35,39,457.4
138184,3504,158,5,2024-01-09,6,Low,313.95,40,1883.7
138185,5441,235,10,2024-04-13,8,Medium,270.98,5,2167.84
138186,2862,475,4,2024-06-13,8,High,360.83,33,2886.64
138187,639,339,5,2024-10-12,8,High,236.71,63,1893.68
138188,493,383,2,2024-11-28,5,Low,98.98,29,494.9
138189,2999,445,10,2024-03-31,7,High,51.82,48,362.74
138190,5726,412,2,2024-01-17,7,Medium,461.21,24,3228.47
138191,3658,301,1,2024-06-26,9,Low,174.94,13,1574.46
138192,2176,394,4,2024-07-13,5,Low,437.34,21,2186.7
138193,6218,144,12,2024-08-24,2,Medium,185.5,72,371.0
138194,5596,415,10,2024-10-28,3,Medium,299.72,15,899.16
138195,6596,10,8,2024-01-19,6,Low,475.53,11,2853.18
138196,1486,330,10,2024-09-13,6,Critical,409.14,27,2454.84
138197,6582,348,10,2024-03-12,4,Low,315.88,64,1263.52
138198,7424,268,10,2024-03-06,6,Medium,149.7,59,898.2
138199,4544,481,10,2024-02-21,9,Critical,19.66,77,176.94
138200,5222,156,2,2024-09-04,8,Medium,24.1,37,192.8
138201,559,18,7,2024-08-14,1,Medium,378.66,9,378.66
138202,3749,436,12,2024-01-03,7,Low,187.57,20,1312.99
138203,970,412,8,2024-07-27,9,High,461.21,24,4150.89
138204,7936,284,10,2024-09-11,2,Low,282.81,45,565.62
138205,5033,491,1,2024-08-30,2,Low,416.81,44,833.62
138206,6427,231,3,2024-09-12,7,Medium,260.72,57,1825.04
138207,4010,448,6,2024-04-12,1,Medium,301.74,2,301.74
138208,6904,270,7,2024-01-31,5,Low,449.42,38,2247.1
138209,5324,264,5,2024-09-22,4,Low,84.9,40,339.6
138210,86,478,7,2024-03-14,1,Low,118.77,32,118.77
138211,5444,356,6,2024-03-22,2,Medium,271.4,50,542.8
138212,6045,259,7,2024-06-30,8,High,184.49,25,1475.92
138213,6308,202,4,2024-04-12,3,Medium,53.46,53,160.38
138214,4973,137,2,2024-11-09,8,High,230.77,26,1846.16
138215,3129,47,8,2024-07-16,6,Low,194.37,76,1166.22
138216,4302,63,1,2024-07-04,5,High,481.46,2,2407.3
138217,6028,424,4,2024-01-31,5,Medium,460.73,79,2303.65
138218,5549,77,4,2024-06-12,3,Low,484.96,39,1454.88
138219,2196,342,1,2024-09-26,6,High,256.33,79,1537.98
138220,7469,121,8,2024-08-12,6,Low,485.26,80,2911.56
138221,4887,408,6,2024-08-08,8,Medium,65.49,61,523.92
138222,4054,455,2,2024-03-23,4,Medium,27.91,18,111.64
138223,5410,13,4,2024-07-20,3,Low,319.6,12,958.8
138224,7189,390,7,2024-03-27,6,Medium,297.25,75,1783.5
138225,947,458,9,2024-05-15,9,Medium,42.2,32,379.8
138226,3209,179,7,2024-08-03,3,Medium,234.98,29,704.94
138227,1994,316,2,2024-03-10,8,High,482.86,10,3862.88
138228,3441,331,1,2024-12-22,3,Low,335.95,17,1007.85
138229,1546,157,10,2024-03-31,5,Medium,380.02,43,1900.1
138230,7988,16,7,2024-02-12,4,Low,171.05,37,684.2
138231,4653,246,9,2024-06-06,6,Medium,342.76,17,2056.56
138232,3508,468,2,2024-06-23,7,Low,473.6,76,3315.2
138233,6905,192,3,2024-09-06,3,Medium,179.38,45,538.14
138234,30,341,4,2024-03-17,8,Medium,376.33,60,3010.64
138235,1472,55,9,2024-12-01,4,Medium,15.56,71,62.24
138236,6369,413,7,2024-12-06,7,Medium,436.25,12,3053.75
138237,1410,334,2,2024-05-04,8,Low,439.83,35,3518.64
138238,3761,311,4,2024-07-22,2,Low,241.07,45,482.14
138239,3680,188,4,2024-12-01,9,High,84.43,5,759.87
138240,6573,169,4,2024-11-11,9,Low,261.85,55,2356.65
138241,529,208,12,2024-09-26,2,High,348.29,12,696.58
138242,5148,9,10,2024-09-22,8,Medium,166.46,20,1331.68
138243,126,6,7,2024-09-29,4,High,15.31,1,61.24
138244,4909,102,6,2024-07-10,6,Critical,408.76,3,2452.56
138245,3857,413,2,2024-06-22,9,Low,436.25,12,3926.25
138246,6643,146,11,2024-07-05,9,Low,339.07,39,3051.63
138247,3259,280,11,2024-07-16,6,Medium,136.37,28,818.22
138248,654,51,10,2024-06-24,8,Low,217.87,6,1742.96
138249,7540,273,2,2024-04-06,6,Medium,211.09,48,1266.54
138250,4234,228,3,2024-05-12,6,Medium,133.69,63,802.14
138251,7138,277,10,2024-03-03,4,High,485.04,60,1940.16
138252,5457,83,1,2024-10-10,9,High,296.31,56,2666.79
138253,741,318,9,2024-10-25,3,Medium,368.13,53,1104.39
138254,2262,471,7,2024-01-08,1,Medium,325.56,79,325.56
